X1,X2,X3,X4,X5,X6,X7
-0.22950551441092182,-0.32327331897186945,0.3779339201720717,-0.29212910272119874,-0.8484104534666629,2.005711671521879,-0.004883815728027208
-1.5995724629293637,-2.261993238528213,2.4114696370893864,0.010171487710002673,-1.4695263896930466,-0.12490084253668868,1.5453027970216755
0.2495710524067889,-0.10214382491430643,-1.0858566543648456,0.4394423961513743,-0.4829351201146138,-0.6931485823640013,0.8255684125069269
1.0415753145424942,-1.9162856819407488,-0.43834724436950623,0.548562017764186,0.7166979560331169,-0.9738990535457185,-0.7510271088691449
0.798673912339031,-0.6640571792661571,-0.7945388325834493,0.12150540704282892,0.6391914018911042,0.09104910757203734,-0.5903083659760159
-0.3822882758650993,-0.46357674383657077,-0.8384525978377327,1.1676620552437214,0.06748891140359523,-1.620416104949487,0.10990737695023728
-0.5510654598872804,-0.45894430359689176,0.462982379367754,-1.646374088881976,-2.0071538611116315,1.1204794375449065,-0.6168109752592459
-1.1986817161915209,-1.1114773822451518,1.5871023279726915,2.35869822027932,0.14869059293443201,0.16704724697408352,-0.1281800921976131
-0.7539628532111562,-0.26536713829411673,0.3160575399287715,0.45524328965021155,0.5682527287155763,-0.7062194178299815,0.4323481931573848
-0.0383316776914067,0.6059783767593933,-0.11749670753777439,0.880068450069122,0.23734453507906816,2.1674736676170108,-0.04739836028028288
-1.5750862308929072,-0.4171776945681907,0.5186285821163165,0.6394078837578986,0.4796769308789375,0.6348019573480499,-1.4563914723648426
0.826770306891382,-1.1425847580604036,-0.8849589025356078,-0.06237505196093773,0.057599053302351606,0.9598096405113498,1.6321604127829838
0.2924472428435491,0.7794016360050322,-0.5648834929914819,-0.6431805921543059,-0.8474893607733591,0.21502165682688806,1.6784883010834803
-1.1622951429700583,-0.7277180335355031,-1.8400846128316335,0.010941555529009883,0.8061121760745897,0.6985035302592777,-1.1018250660413946
0.6908928598538944,0.3587625504840816,0.8305281700541012,-0.3515089585835437,0.12229537411369215,1.0063658031324259,0.06661314073451335
0.630055528729297,1.2280406575472664,0.3370933281879642,0.8902334555688197,0.6015689001743321,-0.4622533227202754,0.23015132784377898
0.33325333460172946,-1.055093220098763,1.019463306773193,0.9935985755068671,0.4125034484250354,-0.7232831170427326,-0.03270376543652716
0.25762132343764654,0.2723233756881002,-0.6119573198709886,0.3063348757586935,1.2163497748714196,-0.4530424845220106,-0.2026467141244055
-0.8222463462465779,-0.10932059370666279,-1.3461867893961332,0.498202800284708,-0.4662934072779599,0.2904874980026301,-1.3100216252337946
1.8643874297261966,-0.8384208195782059,-1.853334901620626,0.6491175473345808,-0.48841795353049355,0.20740568864821307,-0.616081965747976
-0.13988496858536792,-1.6918545498867696,1.0553907064109356,2.085619544171048,0.13331334719041166,0.3733380464006657,-0.44709329676657067
1.013149259717649,0.918550495132448,-1.0342267065833044,-0.9896506817407249,0.3583259877309942,0.009350253910073048,-0.16991135537444732
0.05607156163062167,-0.9305680816884208,-1.953607564549932,-1.169588830762566,-0.7197327991219369,-0.7901160043071553,0.7409231015621854
-0.03080018948064399,-1.383151011121665,0.08109430881764917,0.8447621059917212,0.4589009631321138,2.1890986430115857,1.502151915920786
-2.153924183235023,0.48177173704613263,2.942353265297372,-0.09534977326341901,0.6620192050442245,-0.09409110164926626,2.110854044694498
-1.6207695816269978,0.847352405066363,-0.4643347607206526,0.15205094726592627,0.9397698083735684,-0.39386838942023605,1.0426298794545623
1.5482854131447832,-0.21986129878915728,-1.1211353461230853,0.48666226215354974,-0.5818064208151802,-0.02062984411852968,-0.7929678705318508
0.05346736012192908,-0.29680663522056927,0.14845676861776794,0.28044467518490024,0.6846802767365046,-1.588035152997696,2.110593762361318
0.4913230447918344,0.46580594973963185,-0.43312004875748195,0.9962238718999346,-0.8868707784290447,1.489142615989495,1.3701161410981568
-2.739422945106424,0.12895629806897535,0.619446763766347,-0.9286601598133688,1.1377078919627905,-0.04944178853898512,-0.2181526080427184
-0.774459478904697,-0.7478239809647778,0.002131469532781982,-0.38900381695612785,-0.6185878535797962,1.561531552348011,-0.6435596675652876
-0.2550637899790754,-0.403122798652719,0.9844104781950729,0.717803540694376,0.4284906722321621,-1.4424687421859774,-0.590647330710786
-0.3502796294294283,0.6464674658074766,-1.2542640722778298,-0.23674736636989102,-0.1541384672071478,-0.5360308814724813,0.6704314406952638
-0.7450895824246606,0.7247212651532724,0.6548578821331597,-0.3339467702762063,0.4247785218718157,-0.9952273537689854,0.028174957088195757
-2.1554367831412504,-0.871565697936169,0.1928234462895282,-2.003980930253819,0.22177312200142954,-0.10004496974281195,-0.25167389687715586
-0.8225958237337192,1.4200710407916917,1.1232716274606407,1.6870100173291913,0.9148583053562395,0.8163747804758338,-0.9006041060287975
-0.08266758068354568,0.3181684971656725,0.40750273678024884,-0.22796048757373089,1.5146498774075616,0.7449099152638898,-0.7444353561013456
-0.22501576558888198,-0.7734998067433447,0.6660338886774754,-0.7063062516899185,0.6608474634221265,-1.2234332060337576,-0.9702811231450332
0.3758833841899708,0.8032993641561921,1.0334152576073707,1.6950629792957155,-1.4518062434509296,-0.23681915346945573,-0.5896964777529616
-1.8185212312028916,2.053198931316658,0.39649094813173613,0.07726466510640624,-0.6585890242752743,0.6389240839005196,-0.6177985780760745
0.5812959756963245,-0.6218495582408564,-1.2690086107454805,0.27670538506435155,1.7776717832168436,0.27229561845693545,0.7358704109497956
0.03109318558194349,0.048121845601020105,-0.20794955267491322,-0.5576834842314051,0.17690991687856122,0.7650550681841628,0.8982368286713861
-0.2572292544520181,0.4521978640576853,-0.15983242238106038,-0.26030487298755534,0.8651264260629006,-0.8954825624244884,-2.607357600741156
0.13030492846681507,1.4033743896571311,0.1240787456741328,0.4773609578677621,0.4400982376267526,-0.07397592646985228,1.0793966114901372
0.33801545188206816,-1.5267421406055042,-1.8307501424099297,0.2176831394762822,1.0762638105140276,-1.1073271542957668,-1.1485389919148494
-1.1570379085569715,0.3007486515693812,-1.6739174948090194,-1.6858443226243462,-0.9864616169952616,1.0767036698295724,-0.45672367210686393
-0.05790494811084485,0.5173073372477139,0.09910085494891116,-1.258294484324761,-0.08779502189983489,-0.5040846460113182,-0.07480195717928159
1.3094171572155509,-0.016901666028274975,1.484265437201205,-0.3559574332301504,1.2164986893047876,0.18106225000142573,-1.3885835513206142
-0.01679940194878831,1.1371910268470147,-0.9267974137235934,1.2118575884100369,-0.07899049887106416,-0.2281417611412948,0.5062382253233344
0.6989954097598574,1.78010153063342,-0.19815446669426756,-0.21626540244553472,1.1426249827639026,0.39489219433242895,-0.22925853834319013
1.364504034111265,-0.8640994183744818,0.34414080024957827,-0.08306990184210064,0.5761601155528683,0.9171837994882812,2.024581704320953
-0.9534088932768067,-0.519375693260169,-0.051888754608473975,-0.18731044389570933,-1.488333011910464,-0.8977510384729127,0.3778687708301197
0.1056859146768332,2.052832921162914,-0.19831629172441909,-0.7287117872043709,0.7513494991431439,0.9145785269001546,-1.785521226674154
